id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT
u2198,1,596,281,490,8,98,,,768.2333374,382.0666809,0.49733147,767.5333252,0.699999988,0.999088705,595,281,0.47226882,1,0,0,0.99832195,0,61,1.288981915,280,262,136,24,33.5,0.016666668,7.344971657,1.80725491,0,20.36666679,14.00329781,13.27907467,406,14,3,27,467,101,0,45,45,43
u2850,1,36,24,36,,,,,44.96666718,30.70000076,0.682726443,40.61666489,4.349999905,0.903259695,33,23,0.696967602,3,1,0.333322227,0.916664124,0,22,1.249070644,18,17,5,0,8.516666412,0.100000001,2.320363045,26.83237267,0.016666668,181.7166595,1210.757202,0.894438624,24,1,0,7,18,4,1,21,15,10
u4183,1,307,177,280,25,2,,,340.4500122,186.1833344,0.546874046,339.0499878,1.399999976,0.995887518,306,176,0.575163186,1,1,0.999899983,0.996742368,0,72,1.108957291,173,113,35,26,10.05000019,0.016666668,1.479988933,3.402232885,0,29.81666756,36.77142334,7.053983212,190,5,0,11,142,144,0,44,41,35
u1708,1,31,20,31,,,,,81.26667023,39.16666794,0.481951833,75.58333588,5.683333397,0.930064499,29,20,0.689652801,2,0,0,0.935480833,0,7,2.621496916,18,13,5,2,12.21666622,0.200000003,6.493674278,32.93721008,0.016666668,200.6999969,1748.466675,0.728656948,11,3,0,1,17,11,2,18,13,7
u2332,1,739,269,712,12,15,,,424.2999878,164.1833344,0.38695097,413.6000061,10.69999981,0.974781752,721,252,0.349514514,18,17,0.944439173,0.975642622,0,89,0.574154198,406,281,81,65,14.85000038,0.016666668,0.974752128,1.445167065,0,21.71666718,10.2723093,16.60592651,672,5,0,254,408,59,1,45,43,45
u0667,1,120,85,116,4,,,,121.4333344,81.6333313,0.672247589,115.9833298,5.449999809,0.955118597,115,80,0.695651591,5,5,0.999979973,0.958332539,0,54,1.011943579,52,54,21,11,7.5,0.13333334,1.153911948,8.900699615,0.016666668,99.8666687,213.6383972,2.696387053,80,1,0,35,52,27,0,36,31,17
u0414,1,53,33,38,15,,,,358.3333435,324.8833313,0.906650901,354.7999878,3.533333302,0.990139246,49,33,0.673467994,4,0,0,0.924526572,0,15,6.760993481,10,23,23,1,38.59999847,0.100000001,106.9122086,19.94807243,0.016666668,183.5333405,1380.480469,1.203117728,19,9,7,9,26,12,4,23,18,15
u2704,1,217,111,214,1,2,,,266.2833252,136.8833313,0.514051259,260.6000061,5.683333397,0.978656471,212,107,0.504716754,5,4,0.799983978,0.976958096,0,38,1.227111578,74,132,39,5,22.96666718,0.050000001,4.953900337,4.919521332,0,52.48333359,79.62288666,4.878424168,144,5,1,48,99,65,2,41,32,39
u1092,1,66,29,42,2,22,,,89.28333282,23.31666756,0.26115334,87.8833313,1.399999976,0.984318495,64,29,0.453124285,2,0,0,0.969695508,0,16,1.352775693,29,21,17,14,13.30000019,0.06666667,5.157556057,16.23589516,0,104.1500015,397.5531616,1.478197098,50,5,0,20,25,7,2,31,19,22
u4545,1,5,0,5,,,,,7.400000095,0,0,4.199999809,3.200000048,0.567559898,2,0,0,3,0,0,0.399991989,0,4,1.479970455,3,0,2,1,2.233333349,0.466666669,0.384814531,98.84142303,26.21666718,203.8166656,4205.367188,0.242812946,1,0,0,1,1,0,2,5,,5
u3186,1,570,210,448,122,,,,1144.333374,380.2666626,0.33230409,1137.833374,6.5,0.994319737,556,210,0.377697766,14,0,0,0.975438416,0,51,2.007601976,202,280,163,52,30,0.016666668,7.107219696,1.857791424,0,35.91666794,14.39952374,12.91787052,261,50,1,304,195,57,0,44,43,42
u0784,1,12,8,11,,1,,,6.066666603,1.316666722,0.217029393,5.766666889,0.300000012,0.950533807,9,5,0.555549383,3,3,0.999966681,0.749993742,0,12,0.505551338,2,10,1,0,2.016666651,0.083333336,0.460011601,74.0059967,0.083333336,160.7833405,3763.138428,0.324297607,10,0,0,2,1,3,0,9,8,3
u4976,1,262,115,261,,1,,,185.5333405,73.84999847,0.398041457,185.5333405,0,0.999999464,262,115,0.438931137,0,0,0,0.999999642,0,76,0.708142221,163,98,42,104,6.050000191,0.016666668,0.435052276,1.48690927,0,47.59999847,16.95574379,16.13977814,209,1,0,259,3,0,0,16,15,16
u4889,1,68,19,31,1,36,,,310.3500061,131.6999969,0.424359471,300.4333191,9.916666985,0.968046546,64,17,0.265624583,4,2,0.499987513,0.941175103,0,15,4.56396389,43,24,18,2,46.26666641,0.033333335,65.3419342,14.66268444,0,82.48332977,296.9829407,1.636796951,24,16,2,1,60,3,2,31,14,26
u4737,1,263,107,224,,39,,,665.333313,106.7333298,0.16042082,649.1333618,16.20000076,0.975651145,254,107,0.421259671,9,0,0,0.965779126,0,24,2.529783487,89,122,85,11,31.10000038,0.016666668,24.98745346,4.025826931,0,36.93333435,42.22661591,5.961360455,148,26,6,89,164,0,0,45,35,42
u0011,1,227,94,226,1,,,,253.1666718,83.19999695,0.328637123,244.4166718,8.75,0.965437412,222,92,0.414414227,5,2,0.399991989,0.977973163,0,41,1.115271211,118,89,43,16,10.16666698,0.016666668,1.894482017,4.563716412,0,68.56666565,83.12691498,5.258756638,153,5,0,5,197,15,2,39,36,35
u4290,1,18,8,18,,,,,7.233333111,2.483333349,0.343313217,7.233333111,0,0.999986172,18,8,0.444441974,0,0,0,0.999994457,0,4,0.401849627,2,15,1,0,1.066666722,0.116666667,0.076076396,59.3087883,0.116666667,190.3500061,4183.014648,0.404661089,16,0,0,0,1,12,0,12,6,9
u1964,1,323,184,313,1,9,,,300.9500122,111.0333328,0.368942678,298.8666687,2.083333254,0.993077159,315,176,0.558730006,8,8,0.999987483,0.975231886,0,77,0.931733429,80,104,89,119,26.70000076,0.083333336,8.198001862,3.331780434,0,28.53333282,16.58161545,7.203139782,274,4,4,20,244,50,0,45,43,44
u2690,1,91,38,85,2,4,,,74.94999695,33.79999924,0.450966716,73.40000153,1.549999952,0.979318261,88,37,0.420454055,3,1,0.333322227,0.967031896,0,71,0.823625445,33,64,14,0,6.633333206,0.100000001,0.891501248,11.7981472,0.016666668,89.46666718,353.1869812,2.03420043,70,1,0,7,56,17,1,30,22,22
u3795,1,1,0,1,,,,,1.283333302,0,0,0,1.283333302,0,0,0,0,1,0,0,0,0,1,1.283205032,1,0,0,0,1.283333302,1.283333302,1.65E-08,1080,1080,1080,0,0.022222221,0,0,0,0,0,0,1,1,,1
u0636,1,79,52,78,,1,,,89.8833313,65.03333282,0.723529696,73.44999695,16.43333244,0.817169487,63,37,0.587300658,16,15,0.937494159,0.797467351,1,39,1.137762308,41,38,12,5,11.13333321,0.100000001,2.869066,13.50298977,0,73.28333282,301.4273987,1.777371049,58,3,0,10,15,36,1,33,28,18
u2367,1,120,45,46,4,70,,,301.4500122,96.1333313,0.318902969,301.3500061,0.100000001,0.999667943,118,45,0.381355613,2,0,0,0.983332515,0,25,2.512081146,46,49,45,17,23.75,0.016666668,13.40176201,6.454761505,0,47.11666489,111.5999985,3.718127966,65,18,1,11,46,2,0,29,16,27
u1078,1,26,15,15,,11,,,62.76666641,7.116666794,0.113382719,62.76666641,0,0.999998391,26,15,0.576920867,0,0,0,0.999996126,0,4,2.414093256,11,13,6,0,15.5,0.116666667,19.43801689,31.6959877,0.033333335,137.3000031,1686.972412,0.757191241,19,5,0,22,4,0,0,14,9,8
u1273,1,254,160,250,3,1,,,441.5,271.4166565,0.61476016,436.6499939,4.849999905,0.989014506,252,160,0.634920359,2,0,0,0.992125571,0,42,1.738188267,153,99,29,26,11.69999981,0.083333336,4.353679657,4.210474014,0,44.46666718,58.02040482,5.699935436,134,19,0,3,175,74,0,41,39,31
u1341,1,178,113,151,3,24,,,340.4166565,189.2166595,0.555838287,330.5,9.916666985,0.970868766,172,110,0.639534533,6,3,0.499991655,0.966291606,0,47,1.912452102,75,68,46,17,30,0.06666667,12.49836922,5.972598553,0,48.93333435,65.67084503,4.018284321,108,16,1,62,90,20,3,42,39,32
u3704,1,175,72,99,48,28,,,299.7666626,157.6333313,0.525853276,292.4166565,7.349999905,0.975480616,170,70,0.411764473,5,2,0.399991989,0.971428037,0,22,1.712951422,60,81,44,12,25.53333282,0.033333335,11.82578087,6.110727787,0,171.4333344,222.6049194,3.927454948,124,11,2,104,26,39,0,37,30,34
u0822,1,12,6,11,1,,,,13.88333321,4.25,0.306120247,7.433333397,6.449999809,0.535410285,7,3,0.428565294,5,3,0.599987984,0.583328485,0,11,1.156934857,6,6,1,0,3.733333349,0.266666681,1.084502935,74.23023224,0.016666668,377.2000122,10029.18262,0.323317945,7,0,0,0,5,2,1,10,6,4
u2131,1,14,6,13,,1,,,7.050000191,3.883333445,0.550819635,5.816666603,1.233333349,0.825047374,13,5,0.384612411,1,1,0.999899983,0.928564787,0,7,0.503567815,8,6,0,1,1.233333349,0.033333335,0.118022114,71.57942963,0.050000001,208.0666656,6299.934082,0.335291386,12,0,0,0,13,0,0,9,6,5
u4505,1,1697,941,1646,,51,,,1731.050049,895.2999878,0.51720053,1725.166626,5.883333206,0.996601224,1694,939,0.554309309,3,2,0.666644454,0.998232126,0,157,1.020064712,671,684,549,290,33.88333511,0.016666668,2.708044052,0.632242501,0,15.35000038,2.565504074,37.95411301,1186,20,3,1627,54,11,2,45,45,45
u4685,1,3,0,3,,,,,1.516666651,0,0,1.516666651,0,0.999934077,3,0,0,0,0,0,0.999966681,0,2,0.505538702,1,2,0,0,0.933333337,0.25,0.092651233,141.6326294,0.016666668,283.25,20055.17969,0.169452369,3,0,0,0,3,0,0,2,,2
u3777,1,23,11,22,,1,,,90.80000305,64.75,0.713104963,87.76667023,3.033333302,0.966592193,19,9,0.473681718,4,2,0.499987513,0.826083362,0,9,3.947808981,8,15,6,1,24.13333321,0.016666668,44.67121506,47.4590683,0.100000001,293.5,5853.786133,0.505697846,15,4,1,0,19,0,1,13,7,10
u1639,1,159,62,157,2,,,,152.0333405,62.81666565,0.413176656,145.5166626,6.516666889,0.957135975,148,57,0.385134876,11,5,0.454541326,0.930817008,0,19,0.95618391,83,84,15,12,6.633333206,0.083333336,0.812737286,6.706856251,0.016666668,63,117.9035034,3.578374386,108,1,0,8,134,5,1,38,31,34
u1788,1,178,72,108,,70,,,462.0833435,106.1833344,0.22979255,457.9666748,4.116666794,0.991090834,172,69,0.401162565,6,3,0.499991655,0.966291606,1,42,2.5959723,47,75,63,14,29.61666679,0.050000001,18.68105698,6.042749405,0,49.70000076,79.9708786,3.971636534,90,22,3,4,93,71,3,43,35,33
u1446,1,9,2,9,,,,,10.71666622,0.866666675,0.080870166,10.71666622,0,0.999990642,9,2,0.22221975,0,0,0,0.999988914,0,4,1.190727472,1,5,3,0,7.449999809,0.150000006,4.934273243,81.25614929,0.016666668,463.7833252,21221.72461,0.295361906,8,1,0,1,8,0,0,7,2,6
u4353,1,170,106,127,,43,,,99.90000153,56.59999847,0.56656599,96.1333313,3.766666651,0.962294638,169,106,0.627218544,1,0,0,0.994117081,0,90,0.587646723,120,39,14,109,4.966666698,0.033333335,0.326798201,6.105719566,0.016666668,47.95000076,112.8790131,3.930676222,151,0,0,166,2,0,0,39,39,14
u4565,1,13,5,10,3,,,,9.366666794,1.766666651,0.188610092,9.366666794,0,0.999989331,13,5,0.384612411,0,0,0,0.999992311,0,5,0.720507264,6,6,2,2,1.716666698,0.016666668,0.204064831,47.74996185,0,334.0833435,9887.845703,0.50261718,9,0,0,2,11,0,0,5,4,4
u2519,1,51,27,41,,10,,,139.2833405,90.25,0.647959352,132.3333282,6.949999809,0.950101018,47,24,0.510637224,4,3,0.749981225,0.921566844,0,26,2.731040478,28,27,4,3,58.76666641,0.016666668,69.80491638,19.64499664,0,168.75,911.6871338,1.221678972,37,4,1,10,27,10,0,24,17,11
u0382,1,96,10,37,,59,,,343.9166565,36.23333359,0.10535495,329.4166565,14.5,0.957838356,92,10,0.108695537,4,0,0,0.95833236,0,29,3.582461596,32,39,40,5,31.56666756,0.016666668,34.37188339,9.595087051,0,72,205.0178833,2.501254082,41,11,5,6,43,41,0,31,6,29
u0792,1,11,2,11,,,,,14.0666666,0.633333325,0.045023378,13.69999981,0.366666675,0.973926723,10,1,0.099999003,1,1,0.999899983,0.909082651,0,8,1.278776288,8,4,2,2,8.183333397,0.13333334,5.096473217,101.7415619,0.033333335,264,8387.577148,0.235891566,8,1,0,0,7,0,0,10,2,8
u1028,1,78,32,40,,38,,,283.6333313,68.26667023,0.240686253,283.1000061,0.533333361,0.998119295,77,31,0.402596891,1,1,0.999899983,0.987178206,0,33,3.636320114,42,29,10,7,34.33333206,0.150000006,26.32212257,13.7121191,0.016666668,115.9333344,521.6869507,1.750263691,22,14,1,2,62,13,0,28,22,17
u1622,1,84,42,67,8,9,,,121.5666656,48.29999924,0.397312522,109.9833298,11.58333302,0.904715478,78,37,0.47435838,6,5,0.833319426,0.92857033,0,37,1.447220445,21,39,35,1,9.916666985,0.033333335,4.064379215,12.33815098,0.016666668,194.5333405,705.9672241,1.945170283,51,6,0,32,38,2,1,28,21,19
u0326,1,20,10,11,,9,,,15.30000019,6.983333111,0.456424028,15.30000019,0,0.999993443,20,10,0.499997497,0,0,0,0.999994993,0,8,0.764996171,0,18,2,0,2.566666603,0.033333335,0.361412078,26.23945999,0.016666668,430.5,9141.058594,0.914649487,16,0,0,1,15,4,0,5,4,2
u0668,1,448,298,432,11,5,,,2365.216553,1768.983276,0.747915924,2358.283447,6.933333397,0.997068584,437,295,0.675057054,11,3,0.272724807,0.975446224,0,27,5.279500484,145,174,151,87,115,0.016666668,160.3659973,2.389298916,0,23.46666718,14.10950184,10.04436684,206,59,31,323,103,11,1,45,45,41
u1043,1,12,10,11,,1,,,5.116666794,3.466666698,0.677511215,3.066666603,2.049999952,0.599336803,8,7,0.874989092,4,3,0.749981225,0.666661084,0,8,0.426385343,1,9,3,0,1.283333302,0.050000001,0.101362966,85.35749817,0.033333335,328.7666626,9801.480469,0.28117004,11,0,0,0,6,0,0,8,7,2
u2078,1,91,27,51,38,2,,,100.0666656,27.31666756,0.272984415,99.5,0.566666663,0.994336128,89,25,0.280898571,2,2,0.999949992,0.978020906,0,21,1.099632502,24,40,22,18,5.383333206,0.016666668,1.228978992,11.73314667,0,86.51667023,252.8672028,2.045469522,54,2,0,30,47,10,1,35,19,30
u3834,1,84,32,70,,14,,,149.6833344,61.90000153,0.41353941,134.6499939,15.03333378,0.89956516,69,32,0.463767439,15,0,0,0.821427584,0,27,1.781942368,40,29,17,4,39.81666565,0.116666667,22.32467651,12.79337215,0.016666668,76.25,259.7345886,1.875956774,59,4,1,15,25,29,3,37,22,29
u2771,1,423,265,356,60,7,,,490.3666687,252.5333405,0.514988661,480.9333191,9.433333397,0.980762482,414,258,0.623188257,9,7,0.777769148,0.978723168,0,59,1.159258962,157,235,74,28,26.54999924,0.033333335,5.503970623,2.523696661,0,24.14999962,19.16426277,9.509482384,308,12,2,60,325,29,2,45,45,38
u3109,1,85,25,34,3,48,,,193.0833282,16.54999924,0.085714243,191.8000031,1.283333302,0.99335295,84,25,0.297618687,1,0,0,0.988234103,0,13,2.271565914,47,24,28,9,30,0.06666667,26.99349022,9.345633507,0,59.26666641,179.9928589,2.568016529,58,8,2,67,13,4,0,27,15,23
u3997,1,1065,567,691,133,241,,,3402.449951,1865.483276,0.548276484,3382.350098,20.10000038,0.994092464,1052,560,0.532319367,13,7,0.538457394,0.987793326,0,144,3.194788456,538,484,124,28,30,0.016666668,19.5386734,1.000187993,0,20.45000076,6.945991516,23.99309158,351,171,15,297,448,295,0,45,45,45
u4249,1,29,21,17,6,6,,,103.4333344,75.90000153,0.733805299,101.9333344,1.5,0.985496938,28,20,0.714283168,1,1,0.999899983,0.965513885,0,6,3.566654444,10,16,6,4,15.16666698,0.050000001,17.0280056,9.532734871,0.033333335,72.96666718,380.1992188,2.517614126,9,7,0,11,16,1,0,7,7,2
u3896,1,163,90,126,10,27,,,302.5499878,143.1499939,0.47314477,276.9833374,25.56666756,0.915495753,155,87,0.561289966,8,3,0.374995321,0.950919688,0,90,1.856133819,63,89,22,1,18.96666718,0.083333336,6.386113644,6.58446455,0.016666668,46.96666718,101.7589722,3.644887924,79,11,0,44,69,27,1,39,35,27
u0392,1,56,24,50,,6,,,85.68333435,14.94999981,0.17447947,85.03333282,0.649999976,0.992412746,55,24,0.436362833,1,0,0,0.982141078,0,15,1.530056834,15,40,12,2,26.41666603,0.033333335,14.39687347,19.18423843,0.016666668,123.6833344,728.1653442,1.251020432,42,2,1,8,47,0,1,28,17,20
u0281,1,1,0,,,1,,,0.383333325,0,0,0.383333325,0,0.99973917,1,0,0,0,0,0,0.999899983,0,1,0.383295,1,0,0,1,0.383333325,0.383333325,1.47E-09,1080,1080,1080,0,0.022222221,1,0,0,0,1,0,0,1,,1
u3630,1,256,95,244,,12,,,370.2833252,153.4166718,0.414322257,359.6000061,10.6833334,0.971147954,252,94,0.373015732,4,1,0.249993756,0.984374642,0,51,1.446418762,109,118,61,15,23.10000038,0.033333335,4.536180019,4.143725395,0.016666668,62.84999847,74.14952087,5.791749954,144,8,1,20,217,14,4,39,34,36
u1390,1,210,74,208,2,,,,176.9333344,52.56666565,0.297098547,176.9333344,0,0.999999464,210,74,0.352380782,0,0,0,0.999999523,0,20,0.84253931,67,115,42,19,3.966666698,0.016666668,0.646727085,5.019696712,0,73.19999695,91.33905029,4.781070232,150,0,0,90,118,2,0,40,29,35
u4396,1,23,16,23,,,,,17.91666603,12.4333334,0.69394964,16.46666718,1.450000048,0.919064641,19,14,0.736838222,4,2,0.499987513,0.826083362,0,13,0.778982103,3,16,9,0,3.216666698,0.016666668,0.553408623,33.94013596,0.216666669,123.5166702,1337.462891,0.707125306,19,0,0,3,4,4,1,13,9,5
u4674,1,80,21,80,,,,,45.18333435,9.933333397,0.219844595,45.18333435,0,0.999997795,80,21,0.26249966,0,0,0,0.999998748,0,5,0.564790964,19,43,28,7,2.849999905,0.083333336,0.234444112,11.58860588,0,141.3666687,375.3209839,2.070981741,69,0,0,73,7,0,0,29,16,27
u3756,1,3,0,3,,,,,4.516666889,0,0,4.516666889,0,0.999977887,3,0,0,0,0,0,0.999966681,0,3,1.505505323,0,0,3,0,2.716666698,0.200000003,1.060026407,0.058333043,0.033333335,0.083333336,0.000624997,410.726532,1,0,0,1,2,0,0,1,,1
u3880,1,47,24,38,7,2,,,37.48333359,21.01666641,0.560692132,35.66666794,1.816666722,0.95153147,44,22,0.499998868,3,2,0.666644454,0.936168194,0,18,0.797516048,31,21,6,6,7.616666794,0.016666668,1.27125001,21.33876419,0.016666668,141.8999939,931.8866577,1.124708414,39,1,0,24,15,4,3,22,13,16
u0726,1,188,126,179,9,,,,198.9333344,99.66666412,0.501005113,179.4166718,19.51666641,0.90189296,175,121,0.691428185,13,5,0.384612411,0.930850565,0,56,1.058155417,110,79,24,16,13.53333378,0.13333334,2.958599091,5.64447403,0,26.08333397,52.26939011,4.251871109,141,8,0,3,143,28,0,45,41,31
u1866,1,95,60,77,3,15,,,275.75,174.3333282,0.632214963,271.8333435,3.916666746,0.985795975,88,57,0.647726536,7,3,0.428565294,0.926314831,0,23,2.902628422,38,46,21,3,30,0.050000001,22.95888901,11.25584984,0.016666668,142.1499939,453.4528809,2.132205725,48,14,2,67,14,6,1,30,27,14
u3155,1,240,113,154,,86,,,489.0833435,303.2833252,0.620105505,476.8333435,12.25,0.974952936,230,106,0.460869372,10,7,0.699993014,0.958332956,0,63,2.037846327,53,129,83,15,43.01666641,0.016666668,21.10878944,4.434030533,0,60.03333282,58.90127182,5.412560463,148,19,4,33,180,16,3,42,34,37
u2599,1,355,282,336,9,10,,,4108.833496,3773.100098,0.91828984,4088.466553,20.36666679,0.995043159,346,277,0.800577819,9,5,0.555549383,0.974647641,0,50,11.57417488,82,162,126,24,115,0.016666668,443.3849182,3.043455601,0,43.34999847,29.35562134,7.885513783,120,71,66,32,299,14,0,44,43,26
u0037,1,101,82,101,,,,,94.51667023,76.15000153,0.805677176,76.16666412,18.35000038,0.805853486,85,69,0.811763763,16,13,0.812494934,0.841583312,0,34,0.935807645,49,54,10,5,4.5,0.033333335,0.993037462,10.65499878,0,55.68333435,173.6324615,2.252442837,69,0,0,5,75,5,0,38,34,16
u1452,1,1,0,1,,,,,0.233333334,0,0,0.233333334,0,0.999571621,1,0,0,0,0,0,0.999899983,0,1,0.233309999,0,0,1,0,0.233333334,0.233333334,5.44E-10,1080,1080,1080,0,0.022222221,1,0,0,1,0,0,0,1,,1
u4610,1,113,35,100,8,5,,,109.9666672,40.06666565,0.364352494,87.19999695,22.76666641,0.792966843,100,35,0.349999636,13,0,0,0.884954989,0,21,0.973155499,56,54,12,20,6.183333397,0.050000001,0.919834137,9.240624428,0.016666668,93.8666687,193.4540253,2.597198963,80,2,0,1,61,38,13,37,22,31
u4148,1,204,104,151,,53,,,699.6833496,403.5,0.576689363,699.2833252,0.400000006,0.999428153,203,104,0.512315035,1,0,0,0.995097578,0,48,3.42981863,49,80,91,1,31.33333397,0.016666668,26.99816704,5.211247921,0,43.5,68.02931213,4.605334759,92,36,5,40,105,39,0,41,34,35
u1475,1,57,33,23,33,1,,,143.0833282,89.71666718,0.627023458,142.3999939,0.683333337,0.995223522,55,32,0.58181715,2,1,0.499974996,0.964910567,0,22,2.510229588,26,18,18,5,22.86666679,0.100000001,16.91790199,17.87618637,0.06666667,119.6999969,474.6941528,1.342560649,24,4,2,25,28,2,0,30,23,17
u3436,1,184,118,183,1,,,,147.3833313,106.2333298,0.720795631,146.8999939,0.483333319,0.996719897,181,115,0.635358751,3,3,0.999966681,0.98369509,0,36,0.800995946,61,85,60,37,18.98333359,0.016666668,2.903332233,5.834608078,0.016666668,55.63333511,78.97668457,4.113316536,156,3,0,16,138,27,0,41,37,34
u4894,1,7,0,4,,3,,,56.96666718,0,0,56.96666718,0,0.999998271,7,0,0,0,0,0,0.999985695,0,5,8.137978554,2,5,1,0,29.01666641,0.333333343,100.3757629,143.2830963,7.916666508,352.7000122,14486.10645,0.167500451,2,2,1,3,1,3,0,6,,6
u2633,1,92,27,24,53,15,,,233.1333313,34.15000153,0.146482632,231.7833405,1.350000024,0.994208872,90,27,0.299999654,2,0,0,0.978259802,0,15,2.534055233,24,38,38,3,12.0666666,0.150000006,8.0247612,9.747251511,0,87.84999847,180.1178131,2.462207317,34,16,0,59,6,25,1,32,18,29
u0596,1,47,31,47,,,,,65.69999695,43.25,0.658294261,65.69999695,0,0.99999845,47,31,0.659573078,0,0,0,0.999997854,0,2,1.397869349,12,27,20,1,5.666666508,0.016666668,2.023820877,22.94057465,0.016666668,170.6666718,1151.692627,1.046176672,25,2,0,14,33,0,0,25,22,10
u3996,1,147,96,142,4,1,,,112.9333344,79.5,0.703954518,107.6666641,5.266666889,0.953363955,139,91,0.654675782,8,5,0.624992192,0.945577562,0,42,0.768253446,61,89,31,5,21.04999924,0.083333336,3.23864603,7.278538227,0,51.09999847,117.4931717,3.297320127,124,0,1,49,55,34,0,39,36,22
u3087,1,239,184,217,,22,,,552.0666504,434.6499939,0.787314177,548.8499756,3.216666698,0.994173229,233,179,0.768240035,6,5,0.833319426,0.974895,2,111,2.309901476,101,118,38,6,30,0.016666668,15.31298733,4.487044811,0,55.01666641,45.71520615,5.348612785,122,30,2,30,123,30,0,44,44,26
u1127,1,190,83,166,7,17,,,241.4833374,98.93333435,0.409689933,237.9499969,3.533333302,0.985367775,187,81,0.433154851,3,2,0.666644454,0.984210014,0,22,1.270964265,64,100,46,10,17.14999962,0.050000001,4.193454266,5.657230854,0,67.08333588,85.47333527,4.242283344,129,8,0,96,75,13,0,41,35,34
u4295,1,56,25,21,9,26,,,499.5333252,23.91666603,0.047878008,494.4166565,5.116666794,0.989756882,52,23,0.442306846,4,2,0.499987513,0.928569794,0,30,8.920222282,8,24,29,1,46.84999847,0.216666669,183.7032928,8.823635101,0,48.13333511,148.5525818,2.719936609,28,6,11,1,43,8,0,18,15,14
u2375,1,138,103,138,,,,,94.16666412,71.1166687,0.755220413,93.91666412,0.25,0.997344077,134,103,0.768656135,4,0,0,0.971013784,0,16,0.682366669,58,77,17,7,5.033333302,0.050000001,0.418549478,7.565206051,0,50.33333206,112.0345383,3.172376633,108,1,0,47,84,3,0,39,37,19
u2321,1,44,25,35,1,8,,,70.75,31.89999962,0.450882763,69.81666565,0.933333337,0.986806631,43,24,0.558138251,1,1,0.999899983,0.977270484,0,19,1.607950926,14,16,19,3,5.983333111,0.016666668,1.686972022,24.03991699,0,264.1833191,2272.262695,0.998335421,20,1,0,2,25,16,0,19,15,9
u0435,1,531,181,482,40,9,,,938.9500122,283.5166626,0.301950723,916.1166382,22.83333397,0.975681961,518,173,0.333976775,13,8,0.61537987,0.97551769,0,154,1.768267035,261,293,34,0,27.85000038,0.016666668,5.060343266,2.005880356,0,40.63333511,24.73578835,11.96422386,233,28,2,157,275,79,0,43,38,41
u2108,1,202,88,159,,43,,,857.833313,355.5499878,0.414474398,852.916687,4.916666508,0.994268417,191,84,0.439790338,11,4,0.363633066,0.945544064,0,59,4.246697426,92,94,48,13,30,0.033333335,41.44218826,5.155970097,0,53.91666794,85.50597382,4.654707909,87,35,11,12,151,28,7,40,33,32
u0806,1,186,89,186,,,,,341.2333374,255.75,0.749486923,341.2333374,0,0.999999702,186,89,0.478494376,0,0,0,0.999999464,0,1,1.834586859,40,25,126,4,43.18333435,0.016666668,17.43908119,1.0391891,0,68.90000153,30.63707352,23.09270668,123,17,2,186,0,0,0,7,6,7
u4692,1,9,1,6,3,,,,13.26666641,1.433333278,0.108039387,13.26666641,0,0.99999249,9,1,0.111109875,0,0,0,0.999988914,0,7,1.474057674,3,5,3,0,3.75,0.333333343,1.294930696,107.7165298,1.933333278,437.3333435,24900.46875,0.222806811,4,0,0,2,7,0,0,8,1,7
