id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT,CALL_RDD_DAY40TODAY45_CNT,CALL_RDD_DAY40TODAY45_IN,CALL_RDD_DAY40TODAY45_INOUTRATIO,CALL_RDD_DAY40TODAY45_RECORD,CALL_RDD_DAY40TODAY45_TIME,CALL_RDD_DAY40TODAY45_TIME_AVG,CALL_RDD_DAY40TODAY45_TIME_IN,CALL_RDD_DAY40TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY40TODAY45_TIME_VAR,CALL_RDD_DAY38TODAY45_CNT,CALL_RDD_DAY38TODAY45_IN,CALL_RDD_DAY38TODAY45_INOUTRATIO,CALL_RDD_DAY38TODAY45_RECORD,CALL_RDD_DAY38TODAY45_TIME,CALL_RDD_DAY38TODAY45_TIME_AVG,CALL_RDD_DAY38TODAY45_TIME_IN,CALL_RDD_DAY38TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY38TODAY45_TIME_VAR,CALL_RDD_DAY30TODAY45_CNT,CALL_RDD_DAY30TODAY45_IN,CALL_RDD_DAY30TODAY45_INOUTRATIO,CALL_RDD_DAY30TODAY45_RECORD,CALL_RDD_DAY30TODAY45_TIME,CALL_RDD_DAY30TODAY45_TIME_AVG,CALL_RDD_DAY30TODAY45_TIME_IN,CALL_RDD_DAY30TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY30TODAY45_TIME_VAR,CALL_RDD_DAY42TODAY45_CNT,CALL_RDD_DAY42TODAY45_IN,CALL_RDD_DAY42TODAY45_INOUTRATIO,CALL_RDD_DAY42TODAY45_RECORD,CALL_RDD_DAY42TODAY45_TIME,CALL_RDD_DAY42TODAY45_TIME_AVG,CALL_RDD_DAY42TODAY45_TIME_IN,CALL_RDD_DAY42TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY42TODAY45_TIME_VAR,label
u2505,1,275,166,261,0,14,0,0,504.1333313,247.3166656,0.490577787,484.3166809,19.81666756,0.960691452,270,162,0.599999785,5,4,0.799983978,0.981817842,0,37,1.833211422,147,82,70,12,115,0.016666668,51.71467972,3.647749186,0,24.45000076,32.3377533,6.579219341,170,10,1,41,116,111,1,43,41,34,52,34,0.653846145,1,91.16666412,1.75320518,74.31666565,0.815173686,7.925021648,69,45,0.652173936,1,103.5166702,1.500241518,79.59999847,0.768958271,6.308119774,129,80,0.620155036,1,304.4833374,2.360335827,142.0833282,0.466637462,105.6365433,28,14,0.5,1,28.63333321,1.022619009,20.51666641,0.716530859,2.442940712,0
u1044,1,342,165,336,2,4,0,0,375.4500122,173.7333374,0.462733477,374.7999878,0.649999976,0.998268485,340,163,0.479411632,2,2,0.999949992,0.994151771,0,52,1.097806692,195,154,52,23,19.79999924,0.13333334,2.069154024,3.017693043,0,42.98333359,37.26789093,7.952831745,229,9,0,133,107,97,1,43,38,38,64,33,0.515625,1,70.81666565,1.106510401,40.28333282,0.568839729,0.792487979,80,38,0.474999994,1,81.53333282,1.019166708,43.46666718,0.533115268,0.681375682,134,60,0.447761208,1,134.9333344,1.00696516,67.98332977,0.503829062,0.602136374,34,18,0.529411793,1,41.46666718,1.21960783,26.68333244,0.643488765,1.019680858,0
u2076,1,297,115,276,11,10,0,0,684.4500122,177.0833282,0.258723497,680.2000122,4.25,0.993790507,282,103,0.365248084,15,12,0.799994648,0.9494946,0,69,2.304544687,104,155,60,9,37.38333511,0.06666667,25.12009621,3.578153133,0,82.80000305,63.7955246,6.707183361,183,25,7,46,212,24,0,41,36,33,19,8,0.421052635,1,49.29999924,2.594736814,7.699999809,0.15618661,57.53900909,23,12,0.521739125,1,50.75,2.206521749,9.149999619,0.180295572,48.25574112,66,34,0.515151501,1,234.6999969,3.556060553,47.75,0.203451216,64.80692291,17,7,0.411764711,1,13.46666622,0.792156875,6.533333302,0.485148519,0.432650894,0
u1101,1,37,15,37,0,0,0,0,61.79999924,33.18333435,0.536946297,61.79999924,0,0.999998391,37,15,0.405404299,0,0,0,0.999997318,0,6,1.670265794,4,6,25,8,7.449999809,0.100000001,3.356779814,28.69767761,0.016666668,268.9500122,2643.587646,0.836301684,21,4,0,20,16,1,0,21,12,14,1,0,0,1,5.366666794,5.366666794,0,0,0,3,1,0.333333343,1,6.516666889,2.172222137,0.883333325,0.135549873,5.165617466,13,5,0.384615391,1,21.56666756,1.658974409,11.36666679,0.527047932,3.236222982,1,0,0,1,5.366666794,5.366666794,0,0,0,0
u1844,1,200,100,157,1,42,0,0,350.6833191,100.1500015,0.285585195,347.7000122,2.983333349,0.99149251,193,96,0.497409075,7,4,0.571420431,0.964999497,0,41,1.753415823,91,85,62,12,16.26666641,0.016666668,8.368071556,5.353517532,0,47.23333359,57.31616974,4.482950211,124,18,0,5,100,87,1,43,40,36,21,11,0.523809552,1,27.70000076,1.31904757,7.800000191,0.281588435,2.958949327,37,15,0.405405402,1,58.25,1.574324369,11.21666622,0.192560807,5.54287672,60,26,0.433333337,1,99.6333313,1.660555601,22.25,0.22331883,6.660231113,11,8,0.727272749,1,8.533333778,0.775757551,6.300000191,0.73828125,0.348907262,0
u2604,1,33,25,33,0,0,0,0,63.51666641,54.61666489,0.859877944,61.29999924,2.216666698,0.965099514,31,25,0.806448996,2,0,0,0.939391077,0,21,1.924741626,15,15,6,5,13.3166666,0.150000006,8.127300262,32.51613617,0.016666668,161.3333282,1740.833618,0.73809284,12,3,0,2,19,9,2,18,15,5,3,1,0.333333343,1,2.900000095,0.966666639,0.633333325,0.218390808,0.057222221,3,1,0.333333343,1,2.900000095,0.966666639,0.633333325,0.218390808,0.057222221,7,3,0.428571433,1,5.800000191,0.828571439,1.316666722,0.227011487,0.125374153,1,1,1,1,0.633333325,0.633333325,0.633333325,1,0,0
u4513,1,71,29,62,8,1,0,0,186.8333282,52.21666718,0.279482454,174.0833282,12.75,0.931756854,66,28,0.424241781,5,1,0.199995995,0.929576159,0,34,2.631451607,16,48,15,1,22.38333321,0.166666672,18.30507278,14.29118824,0,135.7166595,475.2169189,1.679344773,39,8,1,7,45,10,1,31,17,22,9,5,0.555555582,1,17.04999924,1.894444466,2.833333254,0.166177914,10.29567909,24,7,0.291666657,1,33.61666489,1.400694489,3.599999905,0.107089736,4.618738174,37,13,0.351351351,1,80.3833313,2.172522545,9.966666222,0.123989217,9.894252777,4,3,0.75,1,12.60000038,3.150000095,1.833333373,0.145502642,19.42874908,1
u1086,1,531,254,513,0,18,0,0,669.9833374,307.7333374,0.459314853,647.2999878,22.68333244,0.96614331,504,246,0.488095134,27,8,0.296295196,0.94915235,1,84,1.261738658,238,258,117,55,17.31666756,0.016666668,2.846247911,2.016698122,0,22.56666756,14.87518787,11.90005112,327,16,0,93,315,92,8,45,44,44,127,60,0.472440958,1,141.5,1.114173174,60.91666794,0.430506468,2.026903152,142,66,0.464788735,1,153.2833405,1.079460144,67.40000153,0.439708591,1.847573042,233,113,0.484978527,1,257.3500061,1.104506493,130.8999939,0.508645833,1.830107212,81,41,0.506172836,1,87.51667023,1.080452681,32.33333206,0.36945343,2.067872286,0
u0708,1,179,17,173,4,2,0,0,108.7666702,11.21666622,0.103125863,108.3833313,0.383333325,0.996474743,178,16,0.089887589,1,1,0.999899983,0.994412839,0,162,0.607634664,39,137,8,0,14.53333378,0.033333335,1.650840878,5.815823555,0,311.1333313,974.5396729,4.126601696,154,1,0,19,143,15,0,12,9,12,65,8,0.123076923,1,35.03333282,0.538974345,6.633333206,0.189343482,0.47994253,65,8,0.123076923,1,35.03333282,0.538974345,6.633333206,0.189343482,0.47994253,75,9,0.119999997,1,47.68333435,0.635777771,7.683333397,0.16113247,0.694153309,65,8,0.123076923,1,35.03333282,0.538974345,6.633333206,0.189343482,0.47994253,0
u3237,1,18,8,18,0,0,0,0,33.36666489,4.833333492,0.14485471,33.36666489,0,0.99999702,18,8,0.444441974,0,0,0,0.999994457,0,5,1.853693366,5,7,8,1,13.85000038,0.100000001,10.08780098,56.78623962,0.033333335,174.5666656,3877.007568,0.422636837,13,2,0,3,3,12,0,12,4,9,9,6,0.666666687,1,6.983333111,0.775925934,4.300000191,0.615751803,0.20253773,10,6,0.600000024,1,7.283333302,0.728333354,4.300000191,0.590389013,0.202669442,13,8,0.615384638,1,8.649999619,0.665384591,4.833333492,0.558766842,0.189848781,8,6,0.75,1,5.150000095,0.643750012,4.300000191,0.83495146,0.070620656,0
u3405,1,301,152,240,46,15,0,0,499.8999939,253.1166687,0.506334484,466.9833374,32.91666794,0.934153318,279,138,0.494623482,22,14,0.636360765,0.926909983,1,72,1.660796762,122,170,42,1,23.48333359,0.06666667,6.397582531,3.53955555,0,40.16666794,36.57178116,6.780321121,175,24,1,68,148,60,0,44,43,39,49,24,0.489795923,1,81.8833313,1.671088457,29.98333359,0.36617139,3.32226491,58,30,0.517241359,1,104.3666687,1.799425244,37.01666641,0.354679018,4.256695271,112,57,0.508928597,1,233.9833374,2.089136839,97.23332977,0.415556669,5.799958706,35,16,0.45714286,1,51.28333282,1.465238094,19.91666603,0.388365299,2.859323263,0
u1008,1,287,173,284,0,3,0,0,950.75,551.9000244,0.580489039,902.4666748,48.28333282,0.949215412,274,171,0.624087334,13,2,0.153844967,0.95470351,0,27,3.312716722,119,126,79,28,54.34999847,0.083333336,40.20593262,3.714976549,0.016666668,24.63333321,24.70557213,6.460163116,134,43,7,38,203,26,1,45,44,40,31,17,0.54838711,1,85.34999847,2.753225803,45.48333359,0.532903731,20.7218895,45,24,0.533333361,1,116.5166702,2.589259148,61.15000153,0.524817646,15.37355709,107,60,0.560747683,1,314.1499939,2.935981274,160.2666626,0.510159671,15.03162098,20,11,0.550000012,1,73.3833313,3.669166565,41.84999847,0.570293009,29.13392448,0
u4873,1,2,1,2,0,0,0,0,1.200000048,0.916666687,0.763825238,0.283333331,0.916666687,0.236091435,1,0,0,1,1,0.999899983,0.499974996,0,2,0.599969983,0,2,1,0,0.916666687,0.283333331,0.100272767,194.1313934,194.1333313,194.1333313,3.77E-06,0.123627543,2,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u0789,1,141,82,140,0,1,0,0,490.0666809,318.9333191,0.650795698,487.3666687,2.700000048,0.994490325,137,78,0.569342673,4,4,0.999975026,0.971630514,0,21,3.475647688,33,89,45,1,22.63333321,0.016666668,19.07098198,7.599761486,0,48.95000076,91.35251617,3.157952309,51,30,1,101,11,19,1,44,34,32,17,9,0.529411793,1,32.41666794,1.906862736,18.86666679,0.582005143,10.48228931,21,13,0.619047642,1,38.91666794,1.853174567,25.36666679,0.651820123,8.641682625,42,28,0.666666687,1,153.2166595,3.648015976,117.4000015,0.766235173,26.08401108,10,4,0.400000006,1,27.88333321,2.788333416,14.96666622,0.53676033,15.85305786,0
u0671,1,751,373,718,9,24,0,0,1092.949951,509.6833191,0.466337234,1058.599976,34.34999847,0.968571186,726,360,0.495867699,25,13,0.519997895,0.966710925,0,181,1.45532608,377,324,150,65,30,0.083333336,4.967984676,1.425044417,0,20.20000076,8.379458427,16.84039879,431,27,3,227,401,94,1,45,44,44,107,60,0.560747683,1,143.3833313,1.340031147,81.1166687,0.565732896,1.955928683,145,77,0.53103447,1,203.5166626,1.403563261,112.9833298,0.555155218,2.991245985,299,147,0.491638809,1,436.9333191,1.461315513,188.7333374,0.431949943,5.759359837,61,35,0.573770463,1,81.05000305,1.328688502,50,0.616903126,1.604682446,0
u1455,1,28,11,2,11,15,0,0,124.7666702,32.86666489,0.263424844,123.0666656,1.700000048,0.986373782,26,10,0.384613901,2,1,0.499974996,0.928568125,0,14,4.455936432,3,11,14,2,19.28333282,0.216666669,27.50286293,39.38702393,0.016666668,187.9666595,2831.462891,0.609336197,9,10,0,5,21,0,1,15,8,11,5,2,0.400000006,1,22,4.400000095,2.450000048,0.111363634,29.74500084,5,2,0.400000006,1,22,4.400000095,2.450000048,0.111363634,29.74500084,10,4,0.400000006,1,40.75,4.074999809,3.483333349,0.085480571,18.66584778,5,2,0.400000006,1,22,4.400000095,2.450000048,0.111363634,29.74500084,0
u0865,1,155,86,110,0,45,0,0,692.4333496,271.2999878,0.391806602,689.6333618,2.799999952,0.995956123,152,84,0.552631199,3,2,0.666644454,0.980644524,0,26,4.467308998,52,38,76,15,36.54999924,0.116666667,39.0163765,6.959631443,0.016666668,35.75,73.22654724,3.448408842,62,37,5,81,67,1,1,44,37,36,19,12,0.631578922,1,83.30000305,4.384210587,29.43333244,0.353341341,38.81206131,24,15,0.625,1,111.5666656,4.648611069,31.16666603,0.279354632,48.91830826,44,24,0.545454562,1,252.6499939,5.742045403,95.76667023,0.379048765,47.77515793,14,8,0.571428597,1,74.59999847,5.32857132,27.28333282,0.365728319,47.1626358,0
u0206,1,57,24,39,0,18,0,0,187.4833374,60.45000076,0.322428495,186.6166687,0.866666675,0.995376825,55,22,0.399999261,2,2,0.999949992,0.964910567,0,22,3.28917551,3,39,38,0,37.03333282,0.06666667,38.17397308,18.0032711,0.016666668,71.59999847,508.3778076,1.333083749,26,8,2,7,42,6,0,27,19,20,8,4,0.5,1,13.25,1.65625,9.983333588,0.753459096,4.338953972,11,6,0.545454562,1,14.25,1.295454502,10.91666698,0.76608187,3.53263092,23,11,0.478260875,1,42.56666565,1.850724697,20.36666679,0.47846514,3.756726503,6,2,0.333333343,1,3.983333349,0.663888872,0.716666639,0.179916322,0.133557096,0
u2282,1,210,147,205,5,0,0,0,464.9166565,398.6833191,0.857537031,459.9500122,4.966666698,0.989316881,207,144,0.695651829,3,3,0.999966681,0.98571384,0,32,2.21388793,93,83,54,16,52.36666489,0.016666668,21.93731689,5.067543507,0.016666668,36.33333206,49.1799736,4.735929012,127,21,2,23,170,14,1,44,42,31,26,20,0.769230783,1,66.31666565,2.55064106,61.53333282,0.927871346,17.57266045,36,29,0.805555582,1,83.31666565,2.314351797,78.18333435,0.938387692,13.93392181,65,45,0.692307711,1,131.75,2.02692318,116.0833359,0.881087899,10.85757828,16,12,0.75,1,55.54999924,3.471874952,52.79999924,0.950495064,26.15950394,0
u3770,1,42,17,42,0,0,0,0,40.76666641,11.19999981,0.274733573,38.59999847,2.166666746,0.946849704,38,17,0.447367251,4,0,0,0.904759765,0,6,0.970632613,5,27,19,2,5.533333302,0.183333337,0.933950305,24.71137619,0.016666668,131.2833405,845.1331787,0.971208692,29,1,0,0,38,0,4,27,13,17,3,1,0.333333343,1,3.666666746,1.222222209,0.483333319,0.131818175,1.246358037,5,2,0.400000006,1,7.316666603,1.463333368,0.766666651,0.104783602,1.785711169,16,7,0.4375,1,15.9333334,0.995833337,5.433333397,0.341004193,0.756059051,2,0,0,1,3.183333397,1.591666698,0,0,1.460069418,0
u4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1080,1080,0,0.022222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u0518,1,32,24,16,16,0,0,0,25.14999962,20.86666679,0.829685211,18.39999962,6.75,0.731607437,29,21,0.724135458,3,3,0.999966681,0.906247139,0,14,0.785935044,9,11,12,4,6.050000191,0.100000001,1.179216981,32.60321426,0,129.4833374,1567.978149,0.736121476,25,1,0,15,11,3,0,19,17,7,3,2,0.666666687,1,0.666666687,0.222222224,0.333333343,0.5,0.006358025,7,3,0.428571433,1,3.383333445,0.483333319,1.466666698,0.433497548,0.093492061,12,7,0.583333313,1,5.983333111,0.498611122,3.966666698,0.662952662,0.112521216,1,1,1,1,0.150000006,0.150000006,0.150000006,1,0,0
u3762,1,455,149,428,20,7,0,0,729.6500244,165.7666626,0.227186516,695.9000244,33.75,0.953744829,440,145,0.329545379,15,4,0.266664892,0.967032731,0,130,1.603626013,151,299,79,5,28.68333244,0.033333335,6.591932297,2.334251165,0,44.96666718,23.91224098,10.28122997,251,25,2,58,370,11,2,44,42,44,71,28,0.394366205,1,85.58333588,1.205399036,30.08333397,0.351509243,1.882697821,84,36,0.428571433,1,102.3000031,1.217857122,43.26666641,0.422939062,1.980044842,168,55,0.327380955,1,196.1833344,1.167757988,60.45000076,0.308130145,1.451634049,57,20,0.350877196,1,67.3833313,1.182163715,25.06666756,0.372000992,1.526255965,0
u4687,1,310,181,217,3,90,0,0,957.1833496,684.666687,0.71529305,893.4500122,63.73333359,0.933415651,285,177,0.621052384,25,4,0.159999356,0.919354558,0,82,3.087687254,120,174,74,0,67.90000153,0.016666668,31.32868958,3.450809002,0,46.65000153,40.15717316,6.954689503,125,47,4,65,64,146,14,43,40,38,38,21,0.552631557,1,140.2833405,3.691666603,90.06666565,0.642033994,14.36846161,51,32,0.627451003,1,180.8166656,3.545424938,129.2166595,0.7146281,13.00797462,110,65,0.590909064,1,288.75,2.625,185.1833344,0.64132756,8.722574234,19,13,0.684210539,1,80.23332977,4.222806931,68.23332977,0.850436211,9.864274979,1
u3968,1,20,8,19,1,0,0,0,40.63333511,13.9333334,0.342903167,38.66666794,1.966666698,0.951597333,19,7,0.368419111,1,1,0.999899983,0.949995279,0,12,2.031656504,17,3,0,1,9.066666603,0.016666668,4.530696869,23.73332024,0.016666668,161.7333374,2214.168457,1.011232257,7,2,0,1,14,4,1,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.049999952,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0,0
u0551,1,88,60,86,2,0,0,0,62.54999924,25.06666756,0.400745422,46.33333206,16.21666718,0.740739584,72,52,0.722221196,16,8,0.499996871,0.818180859,1,46,0.710794628,20,39,39,2,3.733333349,0.06666667,0.606438935,12.25670338,0.016666668,56.78333282,149.7333832,1.958096147,69,0,0,12,44,14,1,40,33,17,5,4,0.800000012,1,4.099999905,0.819999993,3.316666603,0.808943093,0.483488888,10,8,0.800000012,1,6.616666794,0.661666691,4.516666889,0.682619631,0.366780549,32,21,0.65625,1,25.96666718,0.811458349,8.183333397,0.315147638,0.721205533,4,3,0.75,1,2,0.5,1.216666698,0.608333349,0.092361107,0
u4127,1,3,1,3,0,0,0,0,3.849999905,2.983333349,0.774871647,2.983333349,0.866666675,0.774871647,1,1,0.999899983,2,0,0,0.333322227,0,2,1.283290505,0,3,0,0,2.983333349,0.416666657,1.445137024,47.72476196,0.016666668,95.43333435,2276.07373,0.50288254,2,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u2514,1,84,48,74,0,10,0,0,163.0833282,117.1666641,0.718446136,155.8666687,7.216666698,0.955748022,83,48,0.578312576,1,0,0,0.988094091,0,17,1.941465974,17,40,21,17,22.86666679,0.050000001,11.26377964,12.83493805,0,88.5,454.418396,1.869881511,52,9,1,5,78,0,0,26,18,18,11,8,0.727272749,1,40.96666718,3.724242449,24.29999924,0.593165159,8.883755684,16,10,0.625,1,44.06666565,2.754166603,25.28333282,0.573751867,8.221336365,54,34,0.629629612,1,126.7833328,2.347839594,93.66666412,0.738793194,15.39088535,3,0,0,1,16.66666603,5.555555344,0,0,20.91932106,0
u0415,1,130,54,113,1,16,0,0,151.1166687,45.90000153,0.303738624,110.4499969,40.66666794,0.730891764,93,36,0.387096345,37,18,0.486485183,0.715384066,0,59,1.162435055,52,60,32,0,7.516666889,0.083333336,2.00650835,8.195864677,0,49.04999924,145.0339355,2.928270102,86,7,0,8,71,8,1,37,33,25,12,5,0.416666657,1,16.81666756,1.401388884,2.75,0.163528249,2.276410103,14,7,0.5,1,17.51666641,1.251190424,3.450000048,0.196955279,2.086605787,38,18,0.473684222,1,44.28333282,1.165350914,20.08333397,0.453519017,2.27829504,11,4,0.363636374,1,16.56666756,1.5060606,2.5,0.15090543,2.351882458,0
u4168,1,38,27,33,0,5,0,0,39.11666489,23.46666718,0.599913239,31.68333244,7.433333397,0.809968114,34,25,0.735291958,4,2,0.499987513,0.894734502,0,7,1.029383302,14,20,8,3,7.016666889,0.13333334,1.988758445,8.250898361,0.016666668,84.09999847,203.3051758,2.908738852,28,2,0,0,34,0,4,11,11,7,19,14,0.736842096,1,17.01666641,0.895614028,13.86666679,0.814887345,2.249176741,24,18,0.75,1,20.41666603,0.850694418,15.63333321,0.765714288,1.843876839,38,27,0.710526288,1,39.11666489,1.029385924,23.46666718,0.599914789,1.98876369,12,8,0.666666687,1,13.41666698,1.118055582,10.44999981,0.778881967,3.373910189,1
u2992,1,77,48,76,1,0,0,0,112.9000015,47.66666794,0.42220217,112.9000015,0,0.999999106,77,48,0.623375833,0,0,0,0.999998689,0,17,1.466231823,25,43,21,13,19.10000038,0.06666667,8.555644989,14.02894592,0.016666668,95.51667023,397.4375916,1.710736513,52,3,0,20,46,11,0,30,23,19,17,12,0.70588237,1,16.93333244,0.996078432,8.25,0.487204731,0.944657803,19,13,0.684210539,1,19.5,1.026315808,9.666666985,0.495726496,0.854863048,28,18,0.642857134,1,30.73333359,1.097619057,15.98333359,0.520065069,0.698545933,10,7,0.699999988,1,12.91666698,1.291666627,5.383333206,0.416774184,1.375013947,0
u4504,1,1340,487,1330,0,10,0,0,890.416687,347.9166565,0.390734643,889.0333252,1.383333325,0.998446286,1338,485,0.362481296,2,2,0.999949992,0.99850738,0,224,0.664489985,747,438,234,401,11.28333378,0.016666668,0.360068411,0.79927808,0,21.79999924,4.08727169,30.02334023,1108,1,0,1319,17,2,2,45,45,45,241,79,0.32780084,1,150.8666687,0.626002789,51.06666565,0.338488728,0.208551615,293,102,0.348122865,1,181.6833344,0.620079637,70.71666718,0.389230341,0.220896587,478,172,0.359832644,1,303.6166687,0.635181308,123.6166687,0.407147169,0.296215206,159,52,0.32704404,1,100.0166702,0.629035652,33.09999847,0.330944836,0.219445199,1
u3658,1,130,89,127,3,0,0,0,280.1333313,202.4666595,0.722750843,265.6666565,14.46666622,0.948357582,126,85,0.674602628,4,4,0.999975026,0.969229996,0,31,2.154870033,68,36,33,21,18.63333321,0.016666668,6.187309265,8.265115738,0.016666668,87.76667023,173.7424622,2.903735399,47,13,0,46,78,2,2,36,33,22,7,4,0.571428597,1,12.1833334,1.740476131,8.116666794,0.666210651,2.326655388,8,4,0.5,1,14.28333378,1.785416722,8.116666794,0.568261385,2.049960852,15,10,0.666666687,1,29.23333359,1.948888898,17.61666679,0.602622569,2.142091274,7,4,0.571428597,1,12.1833334,1.740476131,8.116666794,0.666210651,2.326655388,0
u3621,1,724,283,652,66,6,0,0,609.7000122,236.7333374,0.388278335,482.4333191,127.2666702,0.791263342,623,251,0.402889192,101,32,0.31683138,0.860497117,0,203,0.842126966,321,389,91,11,9.649999619,0.016666668,0.859115303,1.471599817,0,22.48333359,10.87373066,16.30767441,557,9,0,255,294,47,6,45,44,45,71,34,0.478873253,1,55.98333359,0.788497627,28.54999924,0.509973228,0.352711976,105,50,0.476190478,1,88.43333435,0.842222214,42.54999924,0.481153399,0.627883971,245,111,0.453061223,1,206.7666626,0.843945563,100.5999985,0.486538768,0.880547225,60,28,0.466666669,1,45.75,0.762499988,21.83333397,0.477231324,0.366116911,0
u4527,1,1369,741,1360,0,9,0,0,1050.733276,568.3499756,0.54090786,1050.733276,0,0.999999881,1369,741,0.541270971,0,0,0,0.99999994,0,244,0.767518818,759,405,315,372,22.14999962,0.016666668,1.640920758,0.777448833,0,21.5,3.538107634,30.8662281,1104,7,2,1355,9,4,0,45,45,44,118,78,0.661016941,1,115.3499985,0.9775424,70.08333588,0.607571185,4.47857523,158,98,0.620253146,1,154.5666656,0.978270054,89.33333588,0.577959895,3.625308514,399,237,0.593984962,1,362.0666809,0.907435238,207.0833282,0.571948051,4.148044109,86,54,0.627906978,1,97.55000305,1.134302378,55.26666641,0.566547096,5.994814873,1
u1200,1,1510,811,1222,221,67,0,0,1460.56665,868.5666504,0.594677806,1424.800049,35.76666641,0.97551173,1458,767,0.526063085,52,44,0.846152246,0.96556282,1,185,0.967262626,632,825,289,58,18.85000038,0.016666668,1.885720968,0.706505418,0,15.64999962,3.879039526,33.96520996,1093,31,0,212,1085,158,2,45,45,45,190,115,0.605263174,1,207.0500031,1.089736819,148.9499969,0.719391465,2.921311378,255,150,0.588235319,1,267.7833252,1.050130725,192.1000061,0.717370987,2.577102423,569,328,0.576449931,1,586.7000122,1.031107187,397.2333374,0.677063823,2.123317719,138,82,0.594202876,1,138.9666595,1.007004857,94.59999847,0.680738807,1.719435692,0
u4758,1,26,8,26,0,0,0,0,14.66666698,1.566666722,0.106817454,14.66666698,0,0.999993205,26,8,0.307691127,0,0,0,0.999996126,0,8,0.564100385,21,5,0,2,4.300000191,0.033333335,0.690332651,33.99265289,0,189.3666687,2801.148438,0.706032813,22,0,0,9,17,0,0,11,7,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0.200000003,0.200000003,0.200000003,1,0,12,4,0.333333343,1,3.933333397,0.327777773,0.866666675,0.220338985,0.040756173,0,0,0,0,0,0,0,0,0,1
u2158,1,233,135,192,0,41,0,0,197.1166687,126.75,0.643019855,196.5,0.616666675,0.996871054,232,135,0.581896305,1,0,0,0.99570775,0,35,0.845993936,106,56,70,47,10.5666666,0.016666668,1.264697313,4.539295673,0,24.56666756,31.21931839,5.287047386,176,4,0,3,137,77,0,45,40,40,32,11,0.34375,1,20.73333359,0.647916675,6.416666508,0.309485525,0.349717885,36,12,0.333333343,1,22.35000038,0.620833337,6.849999905,0.306487709,0.318678617,80,42,0.524999976,1,62.25,0.778124988,38.78333282,0.623025417,1.4891361,18,7,0.388888896,1,11.53333378,0.640740752,4.683333397,0.406069368,0.213864878,0
u1771,1,1,1,1,0,0,0,0,0.433333337,0.433333337,0.99976927,0.433333337,0,0.99976927,1,1,0.999899983,0,0,0,0.999899983,0,1,0.433290005,1,0,0,0,0.433333337,0.433333337,1.88E-09,1080,1080,1080,0,0.022222221,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
